DATE,Sample ID,Result Parameter Name,Result Value,Result Value Units,Sample Matrix,Measured,Result (ug/L),No_Detect
2023-07-12 00:00:00,PPS-1,"2,2',3,3',6-PeCB",4.03e-06,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,5-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,5'-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,4,6-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,6'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4',5-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,5,5'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,5,6-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,5,6'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,5',6-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,6,6'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4',5'-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,4',6'-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',4,4',5-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',4,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',4,5,5'-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',4,5,6'-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',4,5',6-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',4,6,6'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,4'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,5-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4',5-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,5'-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3,3',4,6-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4',6-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',5,5'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',5,6-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',5',6-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3,4,4',5-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,4,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3,4,5,6-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3,4',5,6-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3',4,4',5-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3',4,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3',4,5,5'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3',4,5',6-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4',5'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3',4,4',5'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3',4',5,5'-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3',4',5',6-PeCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"3,3',4,4',5-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"3,3',4,5,5'-PeCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,4'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5-HxCB",2.1e-05,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,6-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,6'-HxCB",7.53e-06,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,3',5,5'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',5,6-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',5,6'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',6,6'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4',5-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4',5'-HxCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4',6-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4',6'-HxCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,4,5,5'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,5,6-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,5,6'-HxCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,4,5',6-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,6,6'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4',5,5'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4',5,6-HxCB",1.67e-05,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,4',5,6'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4',5',6-HxCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,4',6,6'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,5,5',6-HxCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,5,6,6'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',4,4',5,5'-HxCB",1.68e-05,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',4,4',5,6'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',4,4',6,6'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,4',5-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,4',5'-HxCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3,3',4,4',6-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,5,5'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,5,6-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,5',6-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4',5,5'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4',5,6-HxCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3,3',4',5',6-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',5,5',6-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,4,4',5,6-HxCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3',4,4',5,5'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3',4,4',5',6-HxCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"3,3',4,4',5,5'-HxCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,4',5-HpCB",7.63e-06,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,4',6-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5,5'-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5,6-HpCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5,6'-HpCB",9.95e-06,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5',6-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,6,6'-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5',6'-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',5,5',6-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',5,6,6'-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4',5,5'-HpCB",1.8e-05,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4',5,6-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4',5,6'-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4',5',6-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4',6,6'-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,5,5',6-HpCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,4,5,6,6'-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4',5,5',6-HpCB",9.17e-06,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,4',5,6,6'-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,4',5,5'-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,4',5,6-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,4',5',6-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,5,5',6-HpCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4',5,5',6-HpCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,4',5,5'-OcCB",0,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,4',5,6-OcCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,4',5,6'-OcCB",2.71e-06,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,4',6,6'-OcCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5,5',6-OcCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5,5',6'-OcCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5,6,6'-OcCB",,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5',6,6'-OcCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',5,5',6,6'-OcCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4',5,5',6-OcCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,4,4',5,6,6'-OcCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,3',4,4',5,5',6-OcCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,4',5,5',6-NoCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,4',5,6,6'-NoCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,2',3,3',4,5,5',6,6'-NoCB",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,Decachlorobiphenyl,,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,Total PCBs,,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,2-MoCB,3.17e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,3-MoCB,1.2199999999999998e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,4-MoCB,2.81e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2'-DiCB",5.7799999999999995e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3-DiCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3'-DiCB",5.65e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,4-DiCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,4'-DiCB",0.00015199999999999998,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,5-DiCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,6-DiCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"3,3'-DiCB",0.00020999999999999998,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"3,4-DiCDB",3.6e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"3,4'-DiCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"3,5-DiCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"4,4'-DiCB",0.00018199999999999998,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3-TrCB",5.3e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4-TrCB",8.54e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',5-TrCB",0.000154,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',6-TrCB",2.0399999999999998e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,3'-TrCB",0.000443,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,4-TrCB",0.00017099999999999998,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,4'-TrCB",0.00011999999999999999,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,5-TrCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3,6-TrCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3',4-TrCB",7.13e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',5-TrCB",0.00013,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',6-TrCB",0,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,4,4'-TrCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,4,5-TrCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,4,6-TrCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,4',5-TrCB",0.000323,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,4',6-TrCB",7.02e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2',3,4-TrCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',5'-TrCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"3,3',4-TrCB",1.83e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"3,3',5-TrCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"3,4,4'-TrCB",0.00018099999999999998,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"3,4,5-TrCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"3,4',5-TrCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,2',3,3'-TeCB",0.000237,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4'-TeCB",0.000144,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,5-TeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,2',3,5'-TeCB",0.0006259999999999999,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,6-TeCB",6.5e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,6'-TeCB",1.8999999999999998e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4,4'-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4,5-TeCB",5.96e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4,5'-CB",0.000441,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4,6-TeCB",7.07e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4,6'-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',5,5'-TeCB",0.00109,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',5,6'-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',6,6'-TeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3,3',4-TeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3,3',4'-TeCB",0.000274,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,3',5-TeCB",5.299999999999999e-06,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,3',5'-TeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3,3',6-TeCB",4.61e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,4,4'-TeCB",0.000111,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,4,5-TeCB",0.00115,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,4,6-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,4',5-TeCB",2.08e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,4',6-TeCB",0.00023799999999999998,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,5,6-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4,4'-TeCB",0.000669,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4,5-TeCB",1.98e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4,5'-TeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3',4,6-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4',5TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4',6-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',5,5'-TeCB",0,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',5',6-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,4,4',5-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,4,4',6-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4',5'-TeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"3,3',4,4'-TeCB",9.25e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"3,3',4,5-TeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"3,3',4,5'-TeCB",0,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"3,3',5,5'-TeCB",1.9600000000000002e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"3,4,4',5-TeCB",3.88e-06,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,3',4-PeCB",0.00029299999999999997,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,3',5-PeCB",0.000154,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,3',6-PeCB",0.000659,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4,4'-PeCB",0.0005279999999999999,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4,5-PeCB",0.0018599999999999999,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4,5'-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4,6-PeCB",0.00038899999999999997,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4,6'-PeCB",0,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4',5-PeCB",0.0027099999999999997,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,5,5'-PeCB",0.000598,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,5,6-PeCB",8.929999999999999e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,5,6'-PeCB",0,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,5',6-PeCB",0.00213,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,6,6'-PeCB",0,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4',5'-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4',6'-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4,4',5-PeCB",0.00133,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4,5,5'-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4,5,6'-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4,5',6-PeCB",1.59e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',4,6,6'-PeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3,3',4,4'-PeCB",0.0009939999999999999,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,3',4,5-PeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3,3',4',5-PeCB",8.3e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,3',4,5'-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,3',4,6-PeCB",0.000167,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,3',4',6-PeCB",0.00376,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,3',5,5'-PeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3,3',5,6-PeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3,3',5',6-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,4,4',5-PeCB",4.34e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,4,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,4,5,6-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3,4',5,6-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4,4',5-PeCB",0.00248,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4,5,5'-PeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3',4,5',6-PeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,3,3',4',5'-PeCB",3.8599999999999996e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4,4',5'-PeCB",4.929999999999999e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4',5,5'-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,3',4',5',6-PeCB",,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"3,3',4,4',5-PeCB",1.14e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"3,3',4,5,5'-PeCB",,mg/kg,Soil,,,1
2023-07-20 00:00:00,PPS-2,"2,2',3,3',4,4'-HxCB",0.000829,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,3',4,5-HxCB",0.00484,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,3',4,5'-HxCB",0.000307,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,3',4,6-HxCB",6.5e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,3',4,6'-HxCB",0.00138,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,3',5,5'-HxCB",5.9e-05,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,3',5,6-HxCB",0.00018199999999999998,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,3',5,6'-HxCB",0.00108,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,3',6,6'-HxCB",0.000417,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4,4',5-HxCB",0.00028199999999999997,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"2,2',3,4,4',5'-HxCB",,mg/kg,Soil,,,0
